year,quarter,month,day_of_month,day_of_week,fl_date,op_unique_carrier,tail_num,op_carrier_fl_num,origin,dest,crs_dep_time,dep_time,dep_delay,dep_delay_new,taxi_out,taxi_in,crs_arr_time,arr_time,arr_delay,arr_delay_new,arr_del15,cancelled,diverted,crs_elapsed_time,actual_elapsed_time,air_time,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay,source_file,route,dep_hour,block_time_error,underblocked,late_arrival,is_weekend
2025,4,12,28,7,12/28/2025 12:00:00 AM,AA,N893NN,2318,DCA,CLT,1015,1013.0,-2.0,0.0,14.0,15.0,1153,1141.0,-12.0,0.0,0.0,0.0,0.0,98.0,88.0,59.0,331.0,,,,,,T_ONTIME_REPORTING DEC 2025.csv,DCA-CLT,10,-10.0,0,0,1
2025,4,12,28,7,12/28/2025 12:00:00 AM,AA,N896NN,1187,CLT,DCA,1305,1421.0,76.0,76.0,19.0,8.0,1424,1545.0,81.0,81.0,1.0,0.0,0.0,79.0,84.0,57.0,331.0,76.0,0.0,5.0,0.0,0.0,T_ONTIME_REPORTING DEC 2025.csv,CLT-DCA,13,5.0,1,1,1
2025,4,12,28,7,12/28/2025 12:00:00 AM,AA,N896NN,2152,DCA,ORD,1525,1637.0,72.0,72.0,11.0,20.0,1647,1757.0,70.0,70.0,1.0,0.0,0.0,142.0,140.0,109.0,612.0,0.0,0.0,0.0,0.0,70.0,T_ONTIME_REPORTING DEC 2025.csv,DCA-ORD,15,-2.0,0,1,1
2025,4,12,28,7,12/28/2025 12:00:00 AM,AA,N897NN,2368,DCA,MIA,1959,2041.0,42.0,42.0,20.0,10.0,2256,2310.0,14.0,14.0,0.0,0.0,0.0,177.0,149.0,119.0,919.0,,,,,,T_ONTIME_REPORTING DEC 2025.csv,DCA-MIA,19,-28.0,0,0,1
2025,4,12,28,7,12/28/2025 12:00:00 AM,AA,N897NN,890,DFW,DCA,1606,1614.0,8.0,8.0,16.0,6.0,1950,1948.0,-2.0,0.0,0.0,0.0,0.0,164.0,154.0,132.0,1192.0,,,,,,T_ONTIME_REPORTING DEC 2025.csv,DFW-DCA,16,-10.0,0,0,1
2025,4,12,28,7,12/28/2025 12:00:00 AM,AA,N9011P,2882,DCA,CLT,500,452.0,-8.0,0.0,10.0,12.0,633,620.0,-13.0,0.0,0.0,0.0,0.0,93.0,88.0,66.0,331.0,,,,,,T_ONTIME_REPORTING DEC 2025.csv,DCA-CLT,5,-5.0,0,0,1
2025,4,12,28,7,12/28/2025 12:00:00 AM,AA,N9018E,1421,CLT,DCA,2230,2228.0,-2.0,0.0,10.0,5.0,2348,2334.0,-14.0,0.0,0.0,0.0,0.0,78.0,66.0,51.0,331.0,,,,,,T_ONTIME_REPORTING DEC 2025.csv,CLT-DCA,22,-12.0,0,0,1
2025,4,12,28,7,12/28/2025 12:00:00 AM,AA,N901AN,2887,MCO,DCA,1921,1947.0,26.0,26.0,18.0,5.0,2130,2153.0,23.0,23.0,1.0,0.0,0.0,129.0,126.0,103.0,759.0,11.0,0.0,0.0,0.0,12.0,T_ONTIME_REPORTING DEC 2025.csv,MCO-DCA,19,-3.0,0,1,1
2025,4,12,28,7,12/28/2025 12:00:00 AM,AA,N903AN,1882,CLT,RIC,2306,27.0,81.0,81.0,13.0,7.0,26,128.0,62.0,62.0,1.0,0.0,0.0,80.0,61.0,41.0,257.0,62.0,0.0,0.0,0.0,0.0,T_ONTIME_REPORTING DEC 2025.csv,CLT-RIC,23,-19.0,0,1,1
2025,4,12,28,7,12/28/2025 12:00:00 AM,AA,N903AN,2014,CLT,RIC,705,702.0,-3.0,0.0,13.0,5.0,816,803.0,-13.0,0.0,0.0,0.0,0.0,71.0,61.0,43.0,257.0,,,,,,T_ONTIME_REPORTING DEC 2025.csv,CLT-RIC,7,-10.0,0,0,1
2025,4,12,28,7,12/28/2025 12:00:00 AM,AA,N903AN,2014,RIC,CLT,907,902.0,-5.0,0.0,14.0,13.0,1030,1031.0,1.0,1.0,0.0,0.0,0.0,83.0,89.0,62.0,257.0,,,,,,T_ONTIME_REPORTING DEC 2025.csv,RIC-CLT,9,6.0,1,0,1
2025,4,12,28,7,12/28/2025 12:00:00 AM,AA,N904NN,1636,DCA,MCO,640,632.0,-8.0,0.0,16.0,11.0,910,846.0,-24.0,0.0,0.0,0.0,0.0,150.0,134.0,107.0,759.0,,,,,,T_ONTIME_REPORTING DEC 2025.csv,DCA-MCO,6,-16.0,0,0,1
2025,4,12,28,7,12/28/2025 12:00:00 AM,AA,N906AA,1788,RIC,CLT,615,628.0,13.0,13.0,16.0,6.0,743,741.0,-2.0,0.0,0.0,0.0,0.0,88.0,73.0,51.0,257.0,,,,,,T_ONTIME_REPORTING DEC 2025.csv,RIC-CLT,6,-15.0,0,0,1
2025,4,12,28,7,12/28/2025 12:00:00 AM,AA,N907AN,2067,DFW,RIC,1435,1509.0,34.0,34.0,15.0,9.0,1820,1846.0,26.0,26.0,1.0,0.0,0.0,165.0,157.0,133.0,1158.0,26.0,0.0,0.0,0.0,0.0,T_ONTIME_REPORTING DEC 2025.csv,DFW-RIC,14,-8.0,0,1,1
2025,4,12,28,7,12/28/2025 12:00:00 AM,AA,N910NN,772,ORD,DCA,1327,1322.0,-5.0,0.0,27.0,5.0,1618,1614.0,-4.0,0.0,0.0,0.0,0.0,111.0,112.0,80.0,612.0,,,,,,T_ONTIME_REPORTING DEC 2025.csv,ORD-DCA,13,1.0,1,0,1
2025,4,12,28,7,12/28/2025 12:00:00 AM,AA,N910NN,798,DCA,DFW,1700,1714.0,14.0,14.0,16.0,15.0,1939,1957.0,18.0,18.0,1.0,0.0,0.0,219.0,223.0,192.0,1192.0,5.0,0.0,4.0,0.0,9.0,T_ONTIME_REPORTING DEC 2025.csv,DCA-DFW,17,4.0,1,1,1
2025,4,12,28,7,12/28/2025 12:00:00 AM,AA,N919US,2414,DFW,IAD,1329,1333.0,4.0,4.0,17.0,4.0,1717,1712.0,-5.0,0.0,0.0,0.0,0.0,168.0,159.0,138.0,1172.0,,,,,,T_ONTIME_REPORTING DEC 2025.csv,DFW-IAD,13,-9.0,0,0,1
2025,4,12,28,7,12/28/2025 12:00:00 AM,AA,N919US,2414,IAD,DFW,1807,1808.0,1.0,1.0,27.0,22.0,2102,2052.0,-10.0,0.0,0.0,0.0,0.0,235.0,224.0,175.0,1172.0,,,,,,T_ONTIME_REPORTING DEC 2025.csv,IAD-DFW,18,-11.0,0,0,1
2025,4,12,28,7,12/28/2025 12:00:00 AM,AA,N920NN,1311,MIA,DCA,824,817.0,-7.0,0.0,22.0,4.0,1054,1057.0,3.0,3.0,0.0,0.0,0.0,150.0,160.0,134.0,919.0,,,,,,T_ONTIME_REPORTING DEC 2025.csv,MIA-DCA,8,10.0,1,0,1
2025,4,12,28,7,12/28/2025 12:00:00 AM,AA,N920NN,909,DCA,DFW,1154,1202.0,8.0,8.0,14.0,11.0,1430,1428.0,-2.0,0.0,0.0,0.0,0.0,216.0,206.0,181.0,1192.0,,,,,,T_ONTIME_REPORTING DEC 2025.csv,DCA-DFW,11,-10.0,0,0,1
2025,4,12,28,7,12/28/2025 12:00:00 AM,AA,N921US,2204,RIC,DFW,600,611.0,11.0,11.0,19.0,25.0,838,843.0,5.0,5.0,0.0,0.0,0.0,218.0,212.0,168.0,1158.0,,,,,,T_ONTIME_REPORTING DEC 2025.csv,RIC-DFW,6,-6.0,0,0,1
2025,4,12,28,7,12/28/2025 12:00:00 AM,AA,N924AN,1978,DCA,DFW,743,739.0,-4.0,0.0,19.0,18.0,1022,1006.0,-16.0,0.0,0.0,0.0,0.0,219.0,207.0,170.0,1192.0,,,,,,T_ONTIME_REPORTING DEC 2025.csv,DCA-DFW,7,-12.0,0,0,1
2025,4,12,28,7,12/28/2025 12:00:00 AM,AA,N924NN,1671,DCA,MIA,700,656.0,-4.0,0.0,11.0,11.0,1000,919.0,-41.0,0.0,0.0,0.0,0.0,180.0,143.0,121.0,919.0,,,,,,T_ONTIME_REPORTING DEC 2025.csv,DCA-MIA,7,-37.0,0,0,1
2025,4,12,28,7,12/28/2025 12:00:00 AM,AA,N927UW,1133,DFW,RIC,1838,1933.0,55.0,55.0,17.0,11.0,2222,2332.0,70.0,70.0,1.0,0.0,0.0,164.0,179.0,151.0,1158.0,21.0,0.0,15.0,0.0,34.0,T_ONTIME_REPORTING DEC 2025.csv,DFW-RIC,18,15.0,1,1,1
2025,4,12,28,7,12/28/2025 12:00:00 AM,AA,N928NN,2274,ORF,DFW,605,554.0,-11.0,0.0,11.0,24.0,850,832.0,-18.0,0.0,0.0,0.0,0.0,225.0,218.0,183.0,1212.0,,,,,,T_ONTIME_REPORTING DEC 2025.csv,ORF-DFW,6,-7.0,0,0,1
2025,4,12,28,7,12/28/2025 12:00:00 AM,AA,N932AN,2317,DCA,MIA,1714,1804.0,50.0,50.0,20.0,11.0,2018,2032.0,14.0,14.0,0.0,0.0,0.0,184.0,148.0,117.0,919.0,,,,,,T_ONTIME_REPORTING DEC 2025.csv,DCA-MIA,17,-36.0,0,0,1
2025,4,12,28,7,12/28/2025 12:00:00 AM,AA,N932AN,2836,MIA,DCA,1427,1436.0,9.0,9.0,15.0,5.0,1701,1705.0,4.0,4.0,0.0,0.0,0.0,154.0,149.0,129.0,919.0,,,,,,T_ONTIME_REPORTING DEC 2025.csv,MIA-DCA,14,-5.0,0,0,1
2025,4,12,28,7,12/28/2025 12:00:00 AM,AA,N938AN,472,DFW,DCA,1726,1909.0,103.0,103.0,13.0,5.0,2110,2238.0,88.0,88.0,1.0,0.0,0.0,164.0,149.0,131.0,1192.0,46.0,0.0,0.0,0.0,42.0,T_ONTIME_REPORTING DEC 2025.csv,DFW-DCA,17,-15.0,0,1,1
2025,4,12,28,7,12/28/2025 12:00:00 AM,AA,N943NN,1783,RIC,MIA,545,550.0,5.0,5.0,14.0,29.0,822,825.0,3.0,3.0,0.0,0.0,0.0,157.0,155.0,112.0,826.0,,,,,,T_ONTIME_REPORTING DEC 2025.csv,RIC-MIA,5,-2.0,0,0,1
2025,4,12,28,7,12/28/2025 12:00:00 AM,AA,N944AN,2031,DFW,DCA,538,617.0,39.0,39.0,10.0,8.0,926,959.0,33.0,33.0,1.0,0.0,0.0,168.0,162.0,144.0,1192.0,33.0,0.0,0.0,0.0,0.0,T_ONTIME_REPORTING DEC 2025.csv,DFW-DCA,5,-6.0,0,1,1
2025,4,12,28,7,12/28/2025 12:00:00 AM,AA,N944AN,848,DCA,DFW,1035,1053.0,18.0,18.0,12.0,13.0,1314,1304.0,-10.0,0.0,0.0,0.0,0.0,219.0,191.0,166.0,1192.0,,,,,,T_ONTIME_REPORTING DEC 2025.csv,DCA-DFW,10,-28.0,0,0,1
2025,4,12,28,7,12/28/2025 12:00:00 AM,AA,N951AA,1244,DCA,DFW,1459,1457.0,-2.0,0.0,17.0,14.0,1742,1729.0,-13.0,0.0,0.0,0.0,0.0,223.0,212.0,181.0,1192.0,,,,,,T_ONTIME_REPORTING DEC 2025.csv,DCA-DFW,14,-11.0,0,0,1
2025,4,12,28,7,12/28/2025 12:00:00 AM,AA,N951AA,3334,DCA,MCO,820,817.0,-3.0,0.0,15.0,14.0,1100,1040.0,-20.0,0.0,0.0,0.0,0.0,160.0,143.0,114.0,759.0,,,,,,T_ONTIME_REPORTING DEC 2025.csv,DCA-MCO,8,-17.0,0,0,1
2025,4,12,28,7,12/28/2025 12:00:00 AM,AA,N951AA,3334,MCO,DCA,1150,1153.0,3.0,3.0,13.0,5.0,1358,1401.0,3.0,3.0,0.0,0.0,0.0,128.0,128.0,110.0,759.0,,,,,,T_ONTIME_REPORTING DEC 2025.csv,MCO-DCA,11,0.0,0,0,1
2025,4,12,28,7,12/28/2025 12:00:00 AM,AA,N953NN,1323,DCA,MIA,942,935.0,-7.0,0.0,33.0,6.0,1236,1223.0,-13.0,0.0,0.0,0.0,0.0,174.0,168.0,129.0,919.0,,,,,,T_ONTIME_REPORTING DEC 2025.csv,DCA-MIA,9,-6.0,0,0,1
2025,4,12,28,7,12/28/2025 12:00:00 AM,AA,N953NN,1588,BOS,DCA,700,658.0,-2.0,0.0,16.0,3.0,847,828.0,-19.0,0.0,0.0,0.0,0.0,107.0,90.0,71.0,399.0,,,,,,T_ONTIME_REPORTING DEC 2025.csv,BOS-DCA,7,-17.0,0,0,1
2025,4,12,28,7,12/28/2025 12:00:00 AM,AA,N956AN,1769,MIA,DCA,1849,1843.0,-6.0,0.0,23.0,4.0,2130,2123.0,-7.0,0.0,0.0,0.0,0.0,161.0,160.0,133.0,919.0,,,,,,T_ONTIME_REPORTING DEC 2025.csv,MIA-DCA,18,-1.0,0,0,1
2025,4,12,28,7,12/28/2025 12:00:00 AM,AA,N958AN,3181,DCA,MIA,1454,1518.0,24.0,24.0,17.0,11.0,1749,1752.0,3.0,3.0,0.0,0.0,0.0,175.0,154.0,126.0,919.0,,,,,,T_ONTIME_REPORTING DEC 2025.csv,DCA-MIA,14,-21.0,0,0,1
2025,4,12,28,7,12/28/2025 12:00:00 AM,AA,N958AN,944,DFW,DCA,959,1020.0,21.0,21.0,21.0,11.0,1353,1411.0,18.0,18.0,1.0,0.0,0.0,174.0,171.0,139.0,1192.0,8.0,0.0,0.0,0.0,10.0,T_ONTIME_REPORTING DEC 2025.csv,DFW-DCA,9,-3.0,0,1,1
2025,4,12,28,7,12/28/2025 12:00:00 AM,AA,N962AN,2638,DFW,ORF,1024,1118.0,54.0,54.0,12.0,4.0,1428,1458.0,30.0,30.0,1.0,0.0,0.0,184.0,160.0,144.0,1212.0,30.0,0.0,0.0,0.0,0.0,T_ONTIME_REPORTING DEC 2025.csv,DFW-ORF,10,-24.0,0,1,1
2025,4,12,28,7,12/28/2025 12:00:00 AM,AA,N962AN,2638,ORF,DFW,1520,1556.0,36.0,36.0,13.0,14.0,1804,1824.0,20.0,20.0,1.0,0.0,0.0,224.0,208.0,181.0,1212.0,5.0,0.0,0.0,0.0,15.0,T_ONTIME_REPORTING DEC 2025.csv,ORF-DFW,15,-16.0,0,1,1
2025,4,12,28,7,12/28/2025 12:00:00 AM,AA,N969NN,1431,DCA,MCO,1530,1523.0,-7.0,0.0,25.0,23.0,1801,1753.0,-8.0,0.0,0.0,0.0,0.0,151.0,150.0,102.0,759.0,,,,,,T_ONTIME_REPORTING DEC 2025.csv,DCA-MCO,15,-1.0,0,0,1
2025,4,12,28,7,12/28/2025 12:00:00 AM,AA,N969NN,2495,MIA,DCA,1144,1141.0,-3.0,0.0,16.0,3.0,1424,1411.0,-13.0,0.0,0.0,0.0,0.0,160.0,150.0,131.0,919.0,,,,,,T_ONTIME_REPORTING DEC 2025.csv,MIA-DCA,11,-10.0,0,0,1
2025,4,12,28,7,12/28/2025 12:00:00 AM,AA,N970AN,2194,DFW,ORF,1850,1918.0,28.0,28.0,24.0,4.0,2246,2306.0,20.0,20.0,1.0,0.0,0.0,176.0,168.0,140.0,1212.0,1.0,0.0,0.0,0.0,19.0,T_ONTIME_REPORTING DEC 2025.csv,DFW-ORF,18,-8.0,0,1,1
2025,4,12,28,7,12/28/2025 12:00:00 AM,AA,N979NN,1445,MIA,ORF,2238,2330.0,52.0,52.0,18.0,5.0,59,150.0,51.0,51.0,1.0,0.0,0.0,141.0,140.0,117.0,802.0,2.0,0.0,0.0,0.0,49.0,T_ONTIME_REPORTING DEC 2025.csv,MIA-ORF,22,-1.0,0,1,1
2025,4,12,28,7,12/28/2025 12:00:00 AM,AA,N981AN,1252,MIA,DCA,641,730.0,49.0,49.0,17.0,7.0,909,1005.0,56.0,56.0,1.0,0.0,0.0,148.0,155.0,131.0,919.0,49.0,0.0,7.0,0.0,0.0,T_ONTIME_REPORTING DEC 2025.csv,MIA-DCA,6,7.0,1,1,1
2025,4,12,28,7,12/28/2025 12:00:00 AM,AA,N981AN,2524,DCA,TPA,1004,1055.0,51.0,51.0,11.0,10.0,1248,1308.0,20.0,20.0,1.0,0.0,0.0,164.0,133.0,112.0,814.0,0.0,0.0,0.0,0.0,20.0,T_ONTIME_REPORTING DEC 2025.csv,DCA-TPA,10,-31.0,0,1,1
2025,4,12,28,7,12/28/2025 12:00:00 AM,AA,N981NN,1675,DCA,TPA,1825,1859.0,34.0,34.0,15.0,4.0,2059,2112.0,13.0,13.0,0.0,0.0,0.0,154.0,133.0,114.0,814.0,,,,,,T_ONTIME_REPORTING DEC 2025.csv,DCA-TPA,18,-21.0,0,0,1
2025,4,12,28,7,12/28/2025 12:00:00 AM,AA,N981NN,2524,TPA,DCA,1338,2208.0,510.0,510.0,14.0,4.0,1549,15.0,506.0,506.0,1.0,0.0,0.0,131.0,127.0,109.0,814.0,6.0,0.0,0.0,0.0,500.0,T_ONTIME_REPORTING DEC 2025.csv,TPA-DCA,13,-4.0,0,1,1
2025,4,12,28,7,12/28/2025 12:00:00 AM,AA,N981NN,2863,MCO,DCA,1520,1556.0,36.0,36.0,17.0,7.0,1730,1801.0,31.0,31.0,1.0,0.0,0.0,130.0,125.0,101.0,759.0,24.0,0.0,0.0,0.0,7.0,T_ONTIME_REPORTING DEC 2025.csv,MCO-DCA,15,-5.0,0,1,1
2025,4,12,28,7,12/28/2025 12:00:00 AM,AA,N982AN,3203,TPA,DCA,1908,1909.0,1.0,1.0,15.0,6.0,2122,2127.0,5.0,5.0,0.0,0.0,0.0,134.0,138.0,117.0,814.0,,,,,,T_ONTIME_REPORTING DEC 2025.csv,TPA-DCA,19,4.0,1,0,1
2025,4,12,29,1,12/29/2025 12:00:00 AM,AA,N105UW,1500,DCA,CLT,1950,2227.0,157.0,157.0,16.0,10.0,2127,2356.0,149.0,149.0,1.0,0.0,0.0,97.0,89.0,63.0,331.0,3.0,0.0,0.0,0.0,146.0,T_ONTIME_REPORTING DEC 2025.csv,DCA-CLT,19,-8.0,0,1,0
2025,4,12,29,1,12/29/2025 12:00:00 AM,AA,N105UW,1775,CLT,DCA,1902,1939.0,37.0,37.0,64.0,3.0,2020,2134.0,74.0,74.0,1.0,0.0,0.0,78.0,115.0,48.0,331.0,11.0,0.0,37.0,0.0,26.0,T_ONTIME_REPORTING DEC 2025.csv,CLT-DCA,19,37.0,1,1,0
2025,4,12,29,1,12/29/2025 12:00:00 AM,AA,N107US,444,ORD,DCA,1607,503.0,776.0,776.0,15.0,4.0,1857,739.0,762.0,762.0,1.0,0.0,0.0,110.0,96.0,77.0,612.0,0.0,762.0,0.0,0.0,0.0,T_ONTIME_REPORTING DEC 2025.csv,ORD-DCA,16,-14.0,0,1,0
2025,4,12,29,1,12/29/2025 12:00:00 AM,AA,N118US,3027,DCA,PBI,1500,1454.0,-6.0,0.0,16.0,4.0,1742,1717.0,-25.0,0.0,0.0,0.0,0.0,162.0,143.0,123.0,857.0,,,,,,T_ONTIME_REPORTING DEC 2025.csv,DCA-PBI,15,-19.0,0,0,0
2025,4,12,29,1,12/29/2025 12:00:00 AM,AA,N118US,3027,PBI,DCA,1827,1820.0,-7.0,0.0,12.0,7.0,2049,2027.0,-22.0,0.0,0.0,0.0,0.0,142.0,127.0,108.0,857.0,,,,,,T_ONTIME_REPORTING DEC 2025.csv,PBI-DCA,18,-15.0,0,0,0
2025,4,12,29,1,12/29/2025 12:00:00 AM,AA,N118US,3103,DCA,TPA,820,817.0,-3.0,0.0,12.0,14.0,1057,1048.0,-9.0,0.0,0.0,0.0,0.0,157.0,151.0,125.0,814.0,,,,,,T_ONTIME_REPORTING DEC 2025.csv,DCA-TPA,8,-6.0,0,0,0
2025,4,12,29,1,12/29/2025 12:00:00 AM,AA,N118US,3103,TPA,DCA,1142,1143.0,1.0,1.0,23.0,4.0,1354,1349.0,-5.0,0.0,0.0,0.0,0.0,132.0,126.0,99.0,814.0,,,,,,T_ONTIME_REPORTING DEC 2025.csv,TPA-DCA,11,-6.0,0,0,0
2025,4,12,29,1,12/29/2025 12:00:00 AM,AA,N124AA,2054,CLT,ORF,1815,2005.0,110.0,110.0,16.0,5.0,1929,2112.0,103.0,103.0,1.0,0.0,0.0,74.0,67.0,46.0,290.0,7.0,0.0,0.0,0.0,96.0,T_ONTIME_REPORTING DEC 2025.csv,CLT-ORF,18,-7.0,0,1,0
2025,4,12,29,1,12/29/2025 12:00:00 AM,AA,N124AA,2054,ORF,CLT,2019,2155.0,96.0,96.0,13.0,9.0,2149,2314.0,85.0,85.0,1.0,0.0,0.0,90.0,79.0,57.0,290.0,0.0,0.0,0.0,0.0,85.0,T_ONTIME_REPORTING DEC 2025.csv,ORF-CLT,20,-11.0,0,1,0
2025,4,12,29,1,12/29/2025 12:00:00 AM,AA,N147AA,634,DCA,DFW,630,659.0,29.0,29.0,26.0,13.0,914,1008.0,54.0,54.0,1.0,0.0,0.0,224.0,249.0,210.0,1192.0,29.0,0.0,25.0,0.0,0.0,T_ONTIME_REPORTING DEC 2025.csv,DCA-DFW,6,25.0,1,1,0
2025,4,12,29,1,12/29/2025 12:00:00 AM,AA,N158AN,2752,DFW,DCA,1909,1919.0,10.0,10.0,16.0,5.0,2259,2246.0,-13.0,0.0,0.0,0.0,0.0,170.0,147.0,126.0,1192.0,,,,,,T_ONTIME_REPORTING DEC 2025.csv,DFW-DCA,19,-23.0,0,0,0
2025,4,12,29,1,12/29/2025 12:00:00 AM,AA,N177US,2204,RIC,DFW,600,620.0,20.0,20.0,11.0,32.0,838,859.0,21.0,21.0,1.0,0.0,0.0,218.0,219.0,176.0,1158.0,20.0,0.0,1.0,0.0,0.0,T_ONTIME_REPORTING DEC 2025.csv,RIC-DFW,6,1.0,1,1,0
2025,4,12,29,1,12/29/2025 12:00:00 AM,AA,N194UW,3096,CLT,RIC,1110,1114.0,4.0,4.0,18.0,8.0,1230,1223.0,-7.0,0.0,0.0,0.0,0.0,80.0,69.0,43.0,257.0,,,,,,T_ONTIME_REPORTING DEC 2025.csv,CLT-RIC,11,-11.0,0,0,0
2025,4,12,29,1,12/29/2025 12:00:00 AM,AA,N194UW,3096,RIC,CLT,1320,1321.0,1.0,1.0,10.0,7.0,1441,1432.0,-9.0,0.0,0.0,0.0,0.0,81.0,71.0,54.0,257.0,,,,,,T_ONTIME_REPORTING DEC 2025.csv,RIC-CLT,13,-10.0,0,0,0
2025,4,12,29,1,12/29/2025 12:00:00 AM,AA,N315UA,2902,MCO,DCA,2123,2116.0,-7.0,0.0,24.0,3.0,2329,2325.0,-4.0,0.0,0.0,0.0,0.0,126.0,129.0,102.0,759.0,,,,,,T_ONTIME_REPORTING DEC 2025.csv,MCO-DCA,21,3.0,1,0,0
2025,4,12,29,1,12/29/2025 12:00:00 AM,AA,N316RK,2617,IAD,DFW,605,612.0,7.0,7.0,21.0,11.0,846,902.0,16.0,16.0,1.0,0.0,0.0,221.0,230.0,198.0,1172.0,7.0,0.0,9.0,0.0,0.0,T_ONTIME_REPORTING DEC 2025.csv,IAD-DFW,6,9.0,1,1,0
2025,4,12,29,1,12/29/2025 12:00:00 AM,AA,N324SH,1291,DFW,IAD,1846,1905.0,19.0,19.0,24.0,8.0,2233,2247.0,14.0,14.0,0.0,0.0,0.0,167.0,162.0,130.0,1172.0,,,,,,T_ONTIME_REPORTING DEC 2025.csv,DFW-IAD,18,-5.0,0,0,0
2025,4,12,29,1,12/29/2025 12:00:00 AM,AA,N328TC,1232,DCA,MIA,600,557.0,-3.0,0.0,12.0,5.0,855,816.0,-39.0,0.0,0.0,0.0,0.0,175.0,139.0,122.0,919.0,,,,,,T_ONTIME_REPORTING DEC 2025.csv,DCA-MIA,6,-36.0,0,0,0
2025,4,12,29,1,12/29/2025 12:00:00 AM,AA,N341TR,2362,MIA,DCA,2109,2107.0,-2.0,0.0,29.0,5.0,2345,2339.0,-6.0,0.0,0.0,0.0,0.0,156.0,152.0,118.0,919.0,,,,,,T_ONTIME_REPORTING DEC 2025.csv,MIA-DCA,21,-4.0,0,0,0
2025,4,12,29,1,12/29/2025 12:00:00 AM,AA,N342PM,1252,MIA,DCA,641,635.0,-6.0,0.0,9.0,4.0,909,852.0,-17.0,0.0,0.0,0.0,0.0,148.0,137.0,124.0,919.0,,,,,,T_ONTIME_REPORTING DEC 2025.csv,MIA-DCA,6,-11.0,0,0,0
2025,4,12,29,1,12/29/2025 12:00:00 AM,AA,N342PM,2524,DCA,TPA,1004,1002.0,-2.0,0.0,15.0,10.0,1248,1227.0,-21.0,0.0,0.0,0.0,0.0,164.0,145.0,120.0,814.0,,,,,,T_ONTIME_REPORTING DEC 2025.csv,DCA-TPA,10,-19.0,0,0,0
2025,4,12,29,1,12/29/2025 12:00:00 AM,AA,N342PM,2524,TPA,DCA,1338,1329.0,-9.0,0.0,17.0,7.0,1549,1533.0,-16.0,0.0,0.0,0.0,0.0,131.0,124.0,100.0,814.0,,,,,,T_ONTIME_REPORTING DEC 2025.csv,TPA-DCA,13,-7.0,0,0,0
2025,4,12,29,1,12/29/2025 12:00:00 AM,AA,N342PM,798,DCA,DFW,1700,1711.0,11.0,11.0,12.0,9.0,1939,1953.0,14.0,14.0,0.0,0.0,0.0,219.0,222.0,201.0,1192.0,,,,,,T_ONTIME_REPORTING DEC 2025.csv,DCA-DFW,17,3.0,1,0,0
2025,4,12,29,1,12/29/2025 12:00:00 AM,AA,N343PN,1508,CLT,DCA,1614,1610.0,-4.0,0.0,16.0,6.0,1734,1720.0,-14.0,0.0,0.0,0.0,0.0,80.0,70.0,48.0,331.0,,,,,,T_ONTIME_REPORTING DEC 2025.csv,CLT-DCA,16,-10.0,0,0,0
2025,4,12,29,1,12/29/2025 12:00:00 AM,AA,N343PN,3271,DCA,DFW,1835,1832.0,-3.0,0.0,16.0,15.0,2111,2107.0,-4.0,0.0,0.0,0.0,0.0,216.0,215.0,184.0,1192.0,,,,,,T_ONTIME_REPORTING DEC 2025.csv,DCA-DFW,18,-1.0,0,0,0
2025,4,12,29,1,12/29/2025 12:00:00 AM,AA,N344PP,2414,DFW,IAD,1235,1259.0,24.0,24.0,13.0,9.0,1643,1647.0,4.0,4.0,0.0,0.0,0.0,188.0,168.0,146.0,1172.0,,,,,,T_ONTIME_REPORTING DEC 2025.csv,DFW-IAD,12,-20.0,0,0,0
2025,4,12,29,1,12/29/2025 12:00:00 AM,AA,N344PP,2414,IAD,DFW,1733,1746.0,13.0,13.0,17.0,20.0,2030,2040.0,10.0,10.0,0.0,0.0,0.0,237.0,234.0,197.0,1172.0,,,,,,T_ONTIME_REPORTING DEC 2025.csv,IAD-DFW,17,-3.0,0,0,0
2025,4,12,29,1,12/29/2025 12:00:00 AM,AA,N355TW,2344,DCA,MIA,500,454.0,-6.0,0.0,13.0,12.0,750,721.0,-29.0,0.0,0.0,0.0,0.0,170.0,147.0,122.0,919.0,,,,,,T_ONTIME_REPORTING DEC 2025.csv,DCA-MIA,5,-23.0,0,0,0
2025,4,12,29,1,12/29/2025 12:00:00 AM,AA,N417AN,1817,DCA,PHX,700,655.0,-5.0,0.0,17.0,5.0,1018,1034.0,16.0,16.0,1.0,0.0,0.0,318.0,339.0,317.0,1979.0,0.0,0.0,16.0,0.0,0.0,T_ONTIME_REPORTING DEC 2025.csv,DCA-PHX,7,21.0,1,1,0
2025,4,12,29,1,12/29/2025 12:00:00 AM,AA,N423AN,1233,LAX,DCA,1236,1227.0,-9.0,0.0,17.0,3.0,2029,1942.0,-47.0,0.0,0.0,0.0,0.0,293.0,255.0,235.0,2311.0,,,,,,T_ONTIME_REPORTING DEC 2025.csv,LAX-DCA,12,-38.0,0,0,0
2025,4,12,29,1,12/29/2025 12:00:00 AM,AA,N423AN,1608,PHX,DCA,58,57.0,-1.0,0.0,15.0,6.0,700,640.0,-20.0,0.0,0.0,0.0,0.0,242.0,223.0,202.0,1979.0,,,,,,T_ONTIME_REPORTING DEC 2025.csv,PHX-DCA,0,-19.0,0,0,0
